user_id,cluster
0000424_D,8
0000425_D,5
0000426_D,4
0000427_D,4
0000428_D,5
0000429_D,4
0000430_D,8
0000431_D,5
0000432_D,4
0000433_D,5
0000434_D,4
0000435_D,4
0000436_D,8
0000437_D,4
0000438_D,4
0000439_D,5
0000440_D,4
0000441_D,4
0000442_D,4
0000443_D,4
0000444_D,4
0000445_D,8
0000446_D,5
0000447_D,4
0000448_D,5
0000449_D,8
0000450_D,8
0000451_D,8
0000452_D,8
0000453_D,8
0000454_D,4
0000455_D,5
0000456_D,4
0000457_D,5
0000458_D,4
0000459_D,5
0000460_D,5
0000461_D,4
0000462_D,4
0000463_D,5
0000464_D,5
0000465_D,8
0000466_D,5
0000467_D,4
0000468_D,4
0000469_D,4
0000470_D,5
0000471_D,5
0000472_D,4
0000473_D,8
0000474_D,4
0000475_D,5
0000476_D,4
0000477_D,8
0000478_D,8
0000479_D,10
0000480_D,10
0000481_D,4
0000482_D,5
0000483_D,5
0000484_D,4
0000485_D,8
0000486_D,8
0000487_D,4
0000488_D,5
0000489_D,5
0000490_D,4
0000491_D,4
0000492_D,5
0000493_D,10
0000494_D,4
0000495_D,8
0000496_D,5
0000497_D,5
0000498_D,5
0000499_D,5
0000500_D,5
0000501_D,5
0000502_D,4
0000503_D,8
0000504_D,5
0000505_D,5
0000506_D,4
0000507_D,8
0000508_D,5
0000509_D,4
0000510_D,5
0000511_D,5
0000512_D,4
0000513_D,5
0000514_D,4
0000515_D,8
0000516_D,5
0000517_D,8
0000518_D,5
0000519_D,8
0000520_D,4
0000521_D,8
0000522_D,8
0000523_D,4
0000524_D,5
0000525_D,4
0000526_D,5
0000527_D,10
0000528_D,4
0000529_D,8
0000530_D,4
0000531_D,5
0000532_D,8
0000533_D,4
0000534_D,4
0000535_D,5
0000536_D,3
0000537_D,4
0000538_D,5
0000539_D,8
0000540_D,5
0000541_D,4
0000542_D,5
0000543_D,4
0000544_D,4
0000545_D,4
0000546_D,8
0000547_D,5
0000548_D,4
0000549_D,4
0000550_D,4
0000551_D,4
0000552_D,4
0000553_D,5
0000554_D,8
0000555_D,10
0000556_D,4
0000557_D,5
0000558_D,4
0000559_D,4
0000560_D,4
0000561_D,5
0000562_D,4
0000563_D,8
0000564_D,4
0000565_D,8
0000566_D,8
0000567_D,5
0000568_D,5
0000569_D,8
0000570_D,4
0000571_D,5
0000572_D,10
0000573_D,5
0000574_D,5
0000575_D,5
0000576_D,4
0000577_D,5
0000578_D,4
0000579_D,4
0000580_D,4
0000581_D,8
0000582_D,5
0000583_D,5
0000584_D,4
0000585_D,8
0000586_D,8
0000587_D,5
0000588_D,4
0000589_D,4
0000590_D,5
0000591_D,5
0000592_D,5
0000593_D,4
0000594_D,4
0000595_D,4
0000596_D,5
0000597_D,10
0000598_D,4
0000599_D,4
0000600_D,4
0000601_D,10
0000602_D,5
0000603_D,10
0000604_D,4
0000605_D,4
0000606_D,5
0000607_D,4
0000608_D,4
0000609_D,5
0000610_D,5
0000611_D,8
0000612_D,4
0000613_D,4
0000614_D,4
0000615_D,10
0000616_D,5
0000617_D,4
0000618_D,5
0000619_D,4
0000620_D,8
0000621_D,8
0000622_D,5
0000623_D,10
0000624_D,5
0000625_D,8
0000626_D,4
0000627_D,4
0000628_D,8
0000629_D,10
0000630_D,5
0000631_D,8
0000632_D,8
0000633_D,8
0000634_D,4
0000635_D,5
0000636_D,4
0000637_D,5
0000638_D,4
0000639_D,8
0000640_D,8
0000641_D,5
0000642_D,8
0000643_D,4
0000644_D,8
0000645_D,8
0000646_D,4
0000647_D,8
0000648_D,5
0000649_D,5
0000650_D,8
0000651_D,4
0000652_D,5
0000653_D,4
0000654_D,5
0000655_D,5
0000656_D,4
0000657_D,4
0000658_D,5
0000659_D,8
0000660_D,4
0000661_D,5
0000662_D,5
0000663_D,4
0000664_D,4
0000665_D,5
0000666_D,5
0000667_D,4
0000668_D,4
0000669_D,4
0000670_D,5
0000671_D,4
0000672_D,4
0000673_D,8
0000674_D,5
0000675_D,4
0000676_D,8
0000677_D,5
0000678_D,4
0000679_D,4
0000680_D,5
0000681_D,5
0000682_D,5
0000683_D,4
0000684_D,8
0000685_D,4
0000686_D,4
0000687_D,4
0000688_D,4
0000689_D,4
0000690_D,8
0000691_D,5
0000692_D,4
0000693_D,5
0000694_D,5
0000695_D,8
0000696_D,5
0000697_D,4
0000698_D,5
0000699_D,8
0000700_D,4
0000701_D,8
0000702_D,5
0000703_D,5
0000704_D,4
0000705_D,5
0000706_D,8
0000707_D,4
0000708_D,8
0000709_D,8
0000710_D,5
0000711_D,4
0000712_D,5
0000713_D,5
0000714_D,5
0000715_D,4
0000716_D,8
0000717_D,5
0000718_D,4
0000719_D,4
0000720_D,5
0000721_D,5
0000722_D,4
0000723_D,4
0000724_D,5
0000725_D,8
0000726_D,10
0000727_D,5
0000728_D,5
0000729_D,5
0000730_D,4
0000731_D,4
0000732_D,4
0000733_D,4
0000734_D,5
0000735_D,4
0000736_D,5
0000737_D,8
0000738_D,8
0000739_D,5
0000740_D,5
0000741_D,5
0000742_D,5
0000743_D,4
0000744_D,4
0000745_D,4
0000746_D,8
0000747_D,4
0000748_D,8
0000749_D,4
0000750_D,4
0000751_D,5
0000752_D,5
0000753_D,5
0000754_D,5
0000755_D,5
0000756_D,3
0000757_D,8
0000758_D,5
0000759_D,10
0000760_D,8
0000761_D,5
0000762_D,4
0000763_D,5
0000764_D,4
0000765_D,4
0000766_D,4
0000767_D,4
0000768_D,8
0000769_D,4
0000770_D,4
0000771_D,5
0000772_D,5
0000773_D,4
0000774_D,8
0000775_D,4
0000776_D,5
0000777_D,5
0000778_D,4
0000779_D,5
0000780_D,4
0000781_D,5
0000782_D,5
0000783_D,5
0000784_D,5
0000785_D,4
0000786_D,4
0000787_D,8
0000788_D,5
0000789_D,8
0000790_D,5
0000791_D,5
0000792_D,5
0000793_D,4
0000794_D,4
0000795_D,5
0000796_D,4
0000797_D,5
0000798_D,4
0000799_D,5
0000800_D,5
0000801_D,5
0000802_D,5
0000803_D,8
0000804_D,4
0000805_D,8
0000806_D,4
0000807_D,5
0000808_D,10
0000809_D,5
0000810_D,5
0000811_D,4
0000812_D,5
0000813_D,5
0000814_D,8
0000815_D,5
0000816_D,5
0000817_D,4
0000818_D,5
0000819_D,5
0000820_D,10
0000821_D,5
0000822_D,4
0000823_D,8
0000824_D,8
0000825_D,5
0000826_D,5
0000827_D,5
0000828_D,4
0000829_D,4
0000830_D,4
0000831_D,8
0000832_D,5
0000833_D,4
0000834_D,5
0000835_D,5
0000836_D,4
0000837_D,4
0000838_D,5
0000839_D,8
0000840_D,5
0000841_D,5
0000842_D,8
0000843_D,5
0000844_D,4
0000845_D,5
0000846_D,4
0000847_D,5
0000848_D,4
0000849_D,5
0000850_D,4
0000851_D,8
0000852_D,8
0000853_D,4
0000854_D,5
0000855_D,4
0000856_D,4
0000857_D,8
0000858_D,4
0000859_D,5
0000860_D,5
0000861_D,4
0000862_D,4
0000863_D,4
0000864_D,4
0000865_D,8
0000866_D,8
0000867_D,4
0000868_D,8
0000869_D,5
0000870_D,4
0000871_D,5
0000872_D,4
0000873_D,8
0000874_D,8
0000875_D,4
0000876_D,4
0000877_D,4
0000878_D,5
0000879_D,8
0000880_D,4
0000881_D,5
0000882_D,4
0000883_D,4
0000884_D,5
0000885_D,5
0000886_D,4
0000887_D,4
0000888_D,8
0000889_D,8
0000890_D,4
0000891_D,5
0000892_D,5
0000893_D,4
0000894_D,8
0000895_D,5
0000896_D,4
0000897_D,5
0000898_D,5
0000899_D,8
0000900_D,4
0000901_D,4
0000902_D,4
0000903_D,5
0000904_D,4
0000905_D,5
0000906_D,4
0000907_D,8
0000908_D,4
0000909_D,5
0000910_D,4
0000911_D,5
0000912_D,4
0000913_D,4
0000914_D,8
0000915_D,5
0000916_D,4
0000917_D,4
0000918_D,5
0000919_D,4
0000920_D,5
0000921_D,4
0000922_D,4
0000923_D,8
0000924_D,4
0000925_D,5
0000926_D,5
0000927_D,4
0000928_D,5
0000929_D,8
0000930_D,9
0000931_D,8
0000932_D,8
0000933_D,5
0000934_D,4
0000935_D,4
0000936_D,5
0000937_D,4
0000938_D,4
0000939_D,4
0000940_D,4
0000941_D,5
0000942_D,4
0000943_D,4
0000944_D,4
0000945_D,5
0000946_D,8
0000947_D,8
0000948_D,5
0000949_D,4
0000950_D,5
0000951_D,4
0000952_D,5
0000953_D,5
0000954_D,10
0000955_D,5
0000956_D,4
0000957_D,4
0000958_D,8
0000959_D,4
0000960_D,5
0000961_D,8
0000962_D,5
0000963_D,5
0000964_D,8
0000965_D,8
0000966_D,4
0000967_D,4
0000968_D,4
0000969_D,4
0000970_D,4
0000971_D,5
0000972_D,8
0000973_D,8
0000974_D,5
0000975_D,4
0000976_D,8
0000977_D,4
0000978_D,5
0000979_D,5
0000980_D,5
0000981_D,5
0000982_D,8
0000983_D,5
0000984_D,8
0000985_D,5
0000986_D,8
0000987_D,8
0000988_D,4
0000989_D,4
0000990_D,8
0000991_D,5
0000992_D,4
0000993_D,5
0000994_D,5
0000995_D,5
0000996_D,5
0000997_D,4
0000998_D,4
0000999_D,8
0001000_D,9
0001001_D,5
0001002_D,5
0001003_D,4
0001004_D,4
0001005_D,4
0001006_D,5
0001007_D,5
0001008_D,8
0001009_D,4
0001010_D,4
0001011_D,4
0001012_D,5
0001013_D,5
0001014_D,8
0001015_D,8
0001016_D,5
0001017_D,8
0001018_D,5
0001019_D,5
0001020_D,8
0001021_D,4
0001022_D,4
0001023_D,5
0001024_D,4
0001025_D,4
0001026_D,4
0001027_D,4
0001028_D,5
0001029_D,8
0001030_D,5
0001031_D,5
0001032_D,5
0001033_D,5
0001034_D,4
0001035_D,4
0001036_D,4
0001037_D,5
0001038_D,8
0001039_D,4
0001040_D,4
0001041_D,8
0001042_D,5
0001043_D,4
0001044_D,8
0001045_D,4
0001046_D,4
0001047_D,5
0001048_D,5
0001049_D,5
0001050_D,4
0001051_D,5
0001052_D,5
0001053_D,8
0001054_D,5
0001055_D,4
0001056_D,5
0001057_D,4
0001058_D,4
0001059_D,5
0001060_D,5
0001061_D,4
0001062_D,4
0001063_D,8
0001064_D,8
0001065_D,8
0001066_D,8
0001067_D,8
0001068_D,4
0001069_D,4
0001070_D,4
0001071_D,5
0001072_D,8
0001073_D,5
0001074_D,8
0001075_D,8
0001076_D,4
0001077_D,4
0001078_D,8
0001079_D,4
0001080_D,10
0001081_D,5
0001082_D,8
0001083_D,5
0001084_D,4
0001085_D,4
0001086_D,4
0001087_D,5
0001088_D,4
0001089_D,4
0001090_D,4
0001091_D,8
0001092_D,4
0001093_D,4
0001094_D,4
0001095_D,4
0001096_D,5
0001097_D,4
0001098_D,5
0001099_D,4
0001100_D,5
0001101_D,5
0001102_D,5
0001103_D,4
0001104_D,4
0001105_D,5
0001106_D,5
0001107_D,4
0001108_D,5
0001109_D,5
0001110_D,5
0001111_D,8
0001112_D,5
0001113_D,4
0001114_D,5
0001115_D,4
0001116_D,5
0001117_D,4
0001118_D,4
0001119_D,5
0001120_D,10
0001121_D,5
0001122_D,5
0001123_D,5
0001124_D,4
0001125_D,4
0001126_D,4
0001127_D,4
0001128_D,4
0001129_D,8
0001130_D,5
0001131_D,5
0001132_D,4
0001133_D,5
0001134_D,5
0001135_D,4
0001136_D,5
0001137_D,4
0001138_D,4
0001139_D,5
0001140_D,5
0001141_D,4
0001142_D,4
0001143_D,4
0001144_D,5
0001145_D,4
0001146_D,5
0001147_D,4
0001148_D,10
0001149_D,4
0001150_D,4
0001151_D,5
0001152_D,5
0001153_D,8
0001154_D,4
0001155_D,5
0001156_D,4
0001157_D,4
0001158_D,4
0001159_D,4
0001160_D,10
0001161_D,4
0001162_D,5
0001163_D,8
0001164_D,5
0001165_D,4
0001166_D,5
0001167_D,8
0001168_D,5
0001169_D,5
0001170_D,4
0001171_D,5
0001172_D,4
0001173_D,4
0001174_D,5
0001175_D,8
0001176_D,5
0001177_D,5
0001178_D,4
0001179_D,4
0001180_D,4
0001181_D,4
0001182_D,4
0001183_D,4
0001184_D,8
0001185_D,5
0001186_D,5
0001187_D,4
0001188_D,5
0001189_D,5
0001190_D,4
0001191_D,4
0001192_D,5
0001193_D,4
0001194_D,5
0001195_D,5
0001196_D,4
0001197_D,4
0001198_D,10
0001199_D,4
0001200_D,5
0001201_D,8
0001202_D,5
0001203_D,5
0001204_D,5
0001205_D,5
0001206_D,4
0001207_D,4
0001208_D,8
0001209_D,4
0001210_D,4
0001211_D,7
0001212_D,4
0001213_D,8
0001214_D,4
0001215_D,8
0001216_D,8
0001217_D,8
0001218_D,4
0001219_D,5
0001220_D,5
0001221_D,4
0001222_D,5
0001223_D,5
0001224_D,8
0001225_D,4
0001226_D,5
0001227_D,4
0001228_D,4
0001229_D,5
0001230_D,4
0001231_D,4
0001232_D,5
0001233_D,5
0001234_D,8
0001235_D,4
0001236_D,5
0001237_D,5
0001238_D,8
0001239_D,5
0001240_D,4
0001241_D,9
0001242_D,8
0001243_D,8
0001244_D,8
0001245_D,5
0001246_D,8
0001247_D,5
0001248_D,5
0001249_D,4
0001250_D,5
0001251_D,5
0001252_D,5
0001253_D,4
0001254_D,9
0001255_D,4
0001256_D,5
0001257_D,4
0001258_D,4
0001259_D,4
0001260_D,4
0001261_D,8
0001262_D,5
0001263_D,5
0001264_D,5
0001265_D,4
0001266_D,5
0001267_D,4
0001268_D,8
0001269_D,4
0001270_D,4
0001271_D,4
0001272_D,4
0001273_D,5
0001274_D,4
0001275_D,4
0001276_D,4
0001277_D,4
0001278_D,5
0001279_D,4
0001280_D,5
0001281_D,5
0001282_D,4
0001283_D,4
0001284_D,5
0001285_D,4
0001286_D,4
0001287_D,5
0001288_D,5
0001289_D,4
0001290_D,4
0001291_D,5
0001292_D,10
0001293_D,5
0001294_D,8
0001295_D,4
0001296_D,8
0001297_D,5
0001298_D,8
0001299_D,5
0001300_D,5
0001301_D,4
0001302_D,8
0001303_D,4
0001304_D,5
0001305_D,4
0001306_D,5
0001307_D,4
0001308_D,8
0001309_D,4
0001310_D,8
0001311_D,5
0001312_D,8
0001313_D,5
0001314_D,5
0001315_D,5
0001316_D,5
0001317_D,4
0001318_D,4
0001319_D,4
0001320_D,5
0001321_D,4
0001322_D,8
0001323_D,5
0001324_D,8
0001325_D,4
0001326_D,4
0001327_D,4
0001328_D,5
0001329_D,5
0001330_D,5
0001331_D,8
0001332_D,4
0001333_D,5
0001334_D,4
0001335_D,4
0001336_D,4
0001337_D,5
0001338_D,5
0001339_D,4
0001340_D,5
0001341_D,8
0001342_D,8
0001343_D,4
0001344_D,4
0001345_D,5
0001346_D,4
0001347_D,5
0001348_D,4
0001349_D,5
0001350_D,5
0001351_D,8
0001352_D,4
0001353_D,5
0001354_D,4
0001355_D,4
0001356_D,4
0001357_D,4
0001358_D,4
0001359_D,8
0001360_D,5
0001361_D,4
0001362_D,4
0001363_D,4
0001364_D,5
0001365_D,4
0001366_D,5
0001367_D,5
0001368_D,5
0001369_D,4
0001370_D,8
0001371_D,8
0001372_D,4
0001373_D,5
0001374_D,5
0001375_D,5
0001376_D,5
0001377_D,5
0001378_D,5
0001379_D,5
0001380_D,5
0001381_D,10
0001382_D,4
0001383_D,4
0001384_D,5
0001385_D,5
0001386_D,8
0001387_D,4
0001388_D,5
0001389_D,4
0001390_D,4
0001391_D,5
0001392_D,5
0001393_D,5
0001394_D,5
0001395_D,4
0001396_D,4
0001397_D,5
0001398_D,10
0001399_D,4
0001400_D,5
0001401_D,5
0001402_D,4
0001403_D,4
0001404_D,8
0001405_D,4
0001406_D,5
0001407_D,5
0001408_D,4
0001409_D,4
0001410_D,5
0001411_D,8
0001412_D,4
0001413_D,5
0001414_D,4
0001415_D,4
0001416_D,5
0001417_D,5
0001418_D,5
0001419_D,4
0001420_D,8
0001421_D,8
0001422_D,4
0001423_D,5
0001424_D,8
0001425_D,4
0001426_D,4
0001427_D,8
0001428_D,4
0001429_D,4
0001430_D,4
0001431_D,8
0001432_D,8
0001433_D,5
0001434_D,5
0001435_D,4
0001436_D,4
0001437_D,4
0001438_D,8
0001439_D,5
0001440_D,5
0001441_D,5
0001442_D,5
0001443_D,4
0001444_D,5
0001445_D,5
0001446_D,4
0001447_D,4
0001448_D,4
0001449_D,4
0001450_D,5
0001451_D,5
0001452_D,5
0001453_D,8
0001454_D,4
0001455_D,4
0001456_D,4
0001457_D,7
0001458_D,8
0001459_D,5
0001460_D,4
0001461_D,5
0001462_D,5
0001463_D,4
0001464_D,5
0001465_D,5
0001466_D,4
0001467_D,8
0001468_D,4
0001469_D,5
0001470_D,4
0001471_D,8
0001472_D,4
0001473_D,5
0001474_D,5
0001475_D,4
0001476_D,8
0001477_D,8
0001478_D,4
0001479_D,4
0001480_D,8
0001481_D,4
0001482_D,4
0001483_D,4
0001484_D,8
0001485_D,8
0001486_D,4
0001487_D,8
0001488_D,4
0001489_D,5
0001490_D,5
0001491_D,4
0001492_D,5
0001493_D,8
0001494_D,4
0001495_D,4
0001496_D,5
0001497_D,4
0001498_D,5
0001499_D,5
0001500_D,5
0001501_D,8
0001502_D,5
0001503_D,8
0001504_D,5
0001505_D,8
0001506_D,4
0001507_D,5
0001508_D,4
0001509_D,5
0001510_D,4
0001511_D,4
0001512_D,5
0001513_D,4
0001514_D,5
0001515_D,5
0001516_D,5
0001517_D,4
0001518_D,8
0001519_D,5
0001520_D,5
0001521_D,4
0001522_D,4
0001523_D,5
0001524_D,5
0001525_D,10
0001526_D,5
0001527_D,4
0001528_D,5
0001529_D,5
0001530_D,4
0001531_D,8
0001532_D,8
0001533_D,4
0001534_D,10
0001535_D,4
0001536_D,4
0001537_D,4
0001538_D,8
0001539_D,5
0001540_D,4
0001541_D,5
0001542_D,4
0001543_D,4
0001544_D,4
0001545_D,10
0001546_D,5
0001547_D,8
0001548_D,8
0001549_D,5
0001550_D,4
0001551_D,5
0001552_D,8
0001553_D,5
0001554_D,8
0001555_D,10
0001556_D,5
0001557_D,4
0001558_D,8
0001559_D,4
0001560_D,4
0001561_D,4
0001562_D,4
0001563_D,4
0001564_D,8
0001565_D,4
0001566_D,8
0001567_D,4
0001568_D,8
0001569_D,5
0001570_D,5
0001571_D,5
0001572_D,5
0001573_D,5
0001574_D,5
0001575_D,8
0001576_D,5
0001577_D,5
0001578_D,5
0001579_D,4
0001580_D,5
0001581_D,8
0001582_D,4
0001583_D,4
0001584_D,8
0001585_D,4
0001586_D,8
0001587_D,5
0001588_D,4
0001589_D,8
0001590_D,8
0001591_D,4
0001592_D,8
0001593_D,5
0001594_D,4
0001595_D,5
0001596_D,5
0001597_D,10
0001598_D,4
0001599_D,4
0001600_D,5
0001601_D,8
0001602_D,4
0001603_D,8
0001604_D,5
0001605_D,5
0001606_D,4
0001607_D,5
0001608_D,8
0001609_D,5
0001610_D,5
0001611_D,4
0001612_D,4
0001613_D,5
0001614_D,4
0001615_D,8
0001616_D,4
0001617_D,8
0001618_D,10
0001619_D,5
0001620_D,5
0001621_D,5
0001622_D,8
0001623_D,4
0001624_D,4
0001625_D,5
0001626_D,4
0001627_D,4
0001628_D,4
0001629_D,4
0001630_D,4
0001631_D,5
0001632_D,8
0001633_D,4
0001634_D,8
0001635_D,4
0001636_D,5
0001637_D,4
0001638_D,4
0001639_D,4
0001640_D,4
0001641_D,4
0001642_D,4
0001643_D,5
0001644_D,5
0001645_D,4
0001646_D,5
0001647_D,10
0001648_D,4
0001649_D,4
0001650_D,5
0001651_D,5
0001652_D,4
0001653_D,10
0001654_D,5
0001655_D,4
0001656_D,5
0001657_D,4
0001658_D,4
0001659_D,4
0001660_D,8
0001661_D,4
0001662_D,4
0001663_D,4
0001664_D,5
0001665_D,8
0001666_D,4
0001667_D,4
0001668_D,5
0001669_D,5
0001670_D,4
0001671_D,4
0001672_D,8
0001673_D,4
0001674_D,5
0001675_D,5
0001676_D,4
0001677_D,4
0001678_D,5
0001679_D,5
0001680_D,4
0001681_D,5
0001682_D,4
0001683_D,8
0001684_D,5
0001685_D,4
0001686_D,5
0001687_D,4
0001688_D,4
0001689_D,8
0001690_D,8
0001691_D,8
0001692_D,4
0001693_D,4
0001694_D,5
0001695_D,4
0001696_D,8
0001697_D,4
0001698_D,4
0001699_D,5
0001700_D,10
0001701_D,4
0001702_D,10
0001703_D,4
0001704_D,4
0001705_D,4
0001706_D,4
0001707_D,4
0001708_D,4
0001709_D,5
0001710_D,5
0001711_D,5
0001712_D,4
0001713_D,5
0001714_D,8
0001715_D,4
0001716_D,5
0001717_D,4
0001718_D,4
0001719_D,5
0001720_D,5
0001721_D,5
0001722_D,8
0001723_D,5
0001724_D,8
0001725_D,4
0001726_D,4
0001727_D,5
0001728_D,4
0001729_D,4
0001730_D,5
0001731_D,4
0001732_D,5
0001733_D,4
0001734_D,8
0001735_D,8
0001736_D,8
0001737_D,4
0001738_D,5
0001739_D,8
0001740_D,10
0001741_D,4
0001742_D,4
0001743_D,5
0001744_D,4
0001745_D,8
0001746_D,4
0001747_D,8
